,bbl,RS_Unit_Count,legacy_properties_all_rs,legacy_properties_0_35_pct_rs,legacy_properties_35_89_pct_rs,legacy_properties_90_pct_plus_rs,programmatic_properties,govt_subsidized_income_restricted_rs,mixed_income_rs
44163,4004067501,18.0,0,0,0,0,1,0,1
44164,4004070007,4.0,1,1,0,0,0,0,0
44165,4004070026,28.0,1,0,0,1,0,0,0
44166,4004070030,14.0,1,0,1,0,0,0,0
44168,4004087501,37.0,0,0,0,0,1,0,1
44169,4004130002,421.0,0,0,0,0,1,0,1
44171,4004130016,71.0,0,0,0,0,1,0,1
44173,4004130032,87.0,0,0,0,0,1,0,1
44174,4004137501,109.0,0,0,0,0,1,0,1
44175,4004140035,86.0,0,0,0,0,1,0,1
44176,4004140039,12.0,1,0,0,1,0,0,0
44177,4004140041,141.0,0,0,0,0,1,0,1
44178,4004140117,79.0,0,0,0,0,1,0,1
44179,4004140121,88.0,0,0,0,0,1,0,1
44180,4004150020,48.0,0,0,0,0,1,0,1
44181,4004150036,46.0,0,0,0,0,1,0,1
44182,4004157502,121.0,0,0,0,0,1,0,1
44183,4004170003,188.0,0,0,0,0,1,0,1
44184,4004170028,11.0,1,0,1,0,0,0,0
44185,4004170030,7.0,1,0,1,0,0,0,0
44186,4004170032,7.0,1,0,1,0,0,0,0
44188,4004187501,132.0,0,0,0,0,1,0,1
44189,4004220001,142.0,0,0,0,0,1,0,1
44190,4004220007,450.0,0,0,0,0,1,0,1
44191,4004230025,33.0,0,0,0,0,1,0,1
44192,4004230029,202.0,0,0,0,0,1,0,1
44194,4004250001,391.0,0,0,0,0,1,0,1
44196,4004317502,7.0,0,0,0,0,1,0,1
44197,4004320021,164.0,0,0,0,0,1,1,0
44198,4004320035,14.0,0,0,0,0,1,0,1
44199,4004320041,8.0,0,0,0,0,1,0,1
44200,4004337501,974.0,0,0,0,0,1,0,1
44201,4004340016,37.0,0,0,0,0,1,0,1
44202,4004350013,709.0,0,0,0,0,1,0,1
44203,4004387503,6.0,0,0,0,0,1,0,1
44204,4004470001,18.0,1,0,0,1,0,0,0
44205,4004470003,6.0,1,0,0,1,0,0,0
44206,4004710693,6.0,1,0,0,1,0,0,0
44207,4004750008,6.0,1,0,0,1,0,0,0
44208,4004900080,163.0,0,0,0,0,1,1,0
44209,4005020007,103.0,0,0,0,0,1,0,1
44210,4005020019,51.0,0,0,0,0,1,0,1
44211,4005020026,12.0,1,0,0,1,0,0,0
44212,4005020041,79.0,0,0,0,0,1,0,1
44213,4005030005,64.0,1,0,0,1,0,0,0
44214,4005040001,2.0,1,1,0,0,0,0,0
44215,4005040003,38.0,0,0,0,0,1,0,1
44216,4005040121,46.0,0,0,0,0,1,0,1
44217,4005040122,81.0,0,0,0,0,1,0,1
44219,4005070019,28.0,0,0,0,0,1,0,1
44220,4005070025,22.0,0,0,0,0,1,0,1
44222,4005107501,18.0,0,0,0,0,1,1,0
44223,4005120001,6.0,0,0,0,0,1,0,1
44224,4005130009,4.0,1,0,1,0,0,0,0
44225,4005140010,19.0,1,0,0,1,0,0,0
44226,4005140014,19.0,1,0,0,1,0,0,0
44228,4005150001,8.0,0,0,0,0,1,1,0
44230,4005150031,36.0,0,0,0,0,1,0,1
44231,4005160005,6.0,1,0,0,1,0,0,0
44232,4005160006,6.0,1,0,0,1,0,0,0
44233,4005160011,6.0,1,0,0,1,0,0,0
44234,4005160020,6.0,1,0,0,1,0,0,0
44235,4005160038,6.0,1,0,0,1,0,0,0
44236,4005170004,5.0,1,0,1,0,0,0,0
44237,4005170006,12.0,1,0,1,0,0,0,0
44239,4005170011,8.0,1,0,0,1,0,0,0
44240,4005170012,4.0,1,0,1,0,0,0,0
44241,4005170015,16.0,1,0,0,1,0,0,0
44242,4005170017,16.0,1,0,0,1,0,0,0
44243,4005170019,23.0,1,0,0,1,0,0,0
44244,4005170021,7.0,0,0,0,0,1,0,1
44246,4005180003,7.0,0,0,0,0,1,0,1
44247,4005180046,11.0,1,0,0,1,0,0,0
44249,4005190036,6.0,0,0,0,0,1,0,1
44250,4005190037,4.0,0,0,0,0,1,0,1
44251,4005190038,6.0,1,0,0,1,0,0,0
44252,4005197501,189.0,0,0,0,0,1,0,1
44253,4005310002,11.0,1,0,1,0,0,0,0
44254,4005310017,82.0,0,0,0,0,1,0,1
44256,4005310059,60.0,0,0,0,0,1,0,1
44257,4005310060,47.0,0,0,0,0,1,0,1
44259,4005330010,1.0,0,0,0,0,0,0,0
44260,4005330015,6.0,1,0,0,1,0,0,0
44261,4005330016,6.0,1,0,0,1,0,0,0
44262,4005330025,3.0,1,0,1,0,0,0,0
44263,4005330027,14.0,0,0,0,0,1,0,1
44264,4005330031,6.0,0,0,0,0,1,0,1
44265,4005330032,6.0,1,0,0,1,0,0,0
44266,4005330033,6.0,1,0,0,1,0,0,0
44267,4005330037,14.0,0,0,0,0,1,0,1
44268,4005330040,1.0,1,1,0,0,0,0,0
44269,4005330047,5.0,1,0,1,0,0,0,0
44270,4005340001,38.0,0,0,0,0,1,0,1
44271,4005340007,7.0,0,0,0,0,1,0,1
44272,4005340022,2.0,0,0,0,0,0,0,0
44273,4005340023,1.0,0,0,0,0,0,0,0
44274,4005340106,18.0,0,0,0,0,1,0,1
44275,4005350009,6.0,1,0,0,1,0,0,0
44276,4005350011,6.0,1,0,0,1,0,0,0
44277,4005350018,6.0,1,0,0,1,0,0,0
44279,4005350032,6.0,1,0,0,1,0,0,0
44280,4005350046,62.0,0,0,0,0,1,0,1
44281,4005350051,65.0,0,0,0,0,1,0,1
44282,4005360021,18.0,1,0,1,0,0,0,0
44283,4005380027,6.0,1,0,1,0,0,0,0
44284,4005380028,8.0,1,0,0,1,0,0,0
44285,4005380046,40.0,0,0,0,0,1,0,1
44286,4005390007,7.0,0,0,0,0,1,0,1
44287,4005390025,8.0,1,0,1,0,0,0,0
44289,4005390032,49.0,0,0,0,0,1,1,0
44290,4005390035,27.0,1,0,0,1,0,0,0
44291,4005390039,26.0,0,0,0,0,1,0,1
44292,4005390041,30.0,0,0,0,0,1,0,1
44293,4005400018,6.0,0,0,0,0,1,0,1
44296,4005400040,60.0,0,0,0,0,1,1,0
44297,4005417501,17.0,0,0,0,0,1,0,1
44298,4005420005,3.0,0,0,0,0,0,0,0
44299,4005430002,23.0,0,0,0,0,1,0,1
44300,4005430019,49.0,0,0,0,0,1,1,0
44301,4005430022,3.0,1,0,1,0,0,0,0
44302,4005430024,9.0,0,0,0,0,1,0,1
44303,4005430032,4.0,1,0,1,0,0,0,0
44304,4005430083,6.0,1,0,0,1,0,0,0
44305,4005430084,6.0,1,0,0,1,0,0,0
44306,4005430085,6.0,1,0,0,1,0,0,0
44307,4005430086,6.0,1,0,0,1,0,0,0
44308,4005430087,6.0,1,0,0,1,0,0,0
44309,4005430088,6.0,1,0,0,1,0,0,0
44310,4005440001,15.0,1,0,1,0,0,0,0
44311,4005440004,24.0,1,0,0,1,0,0,0
44312,4005440007,56.0,1,0,0,1,0,0,0
44313,4005440019,67.0,1,0,0,1,0,0,0
44314,4005440035,5.0,1,0,1,0,0,0,0
44315,4005440036,6.0,1,0,0,1,0,0,0
44316,4005440037,6.0,1,0,0,1,0,0,0
44317,4005440038,6.0,1,0,0,1,0,0,0
44318,4005440039,5.0,1,0,1,0,0,0,0
44319,4005440040,6.0,1,0,0,1,0,0,0
44320,4005440041,6.0,1,0,0,1,0,0,0
44321,4005440042,4.0,1,0,1,0,0,0,0
44323,4005460015,15.0,1,0,1,0,0,0,0
44324,4005460017,19.0,1,0,0,1,0,0,0
44327,4005460022,1.0,1,1,0,0,0,0,0
44328,4005460023,6.0,1,0,0,1,0,0,0
44329,4005460024,3.0,1,0,1,0,0,0,0
44330,4005460025,6.0,1,0,0,1,0,0,0
44331,4005460026,6.0,1,0,0,1,0,0,0
44332,4005460027,1.0,1,1,0,0,0,0,0
44333,4005460028,6.0,1,0,0,1,0,0,0
44334,4005460029,19.0,1,0,1,0,0,0,0
44336,4005460124,3.0,1,0,1,0,0,0,0
44337,4005480001,4.0,1,1,0,0,0,0,0
44338,4005480005,8.0,1,1,0,0,0,0,0
44339,4005480013,28.0,1,0,1,0,0,0,0
44340,4005480016,18.0,1,0,1,0,0,0,0
44341,4005480020,6.0,1,0,0,1,0,0,0
44342,4005480021,5.0,1,0,1,0,0,0,0
44343,4005480022,6.0,1,0,0,1,0,0,0
44344,4005480024,6.0,1,0,0,1,0,0,0
44345,4005480025,6.0,1,0,0,1,0,0,0
44347,4005480027,6.0,1,0,0,1,0,0,0
44348,4005480028,6.0,1,0,0,1,0,0,0
44349,4005480029,1.0,1,1,0,0,0,0,0
44350,4005480030,4.0,1,0,1,0,0,0,0
44351,4005480031,5.0,1,0,1,0,0,0,0
44353,4005490036,8.0,0,0,0,0,1,0,1
44354,4005490037,6.0,1,0,0,1,0,0,0
44355,4005500003,14.0,0,0,0,0,1,0,1
44356,4005500010,99.0,0,0,0,0,1,0,1
44357,4005500029,45.0,1,0,0,1,0,0,0
44358,4005500035,4.0,1,0,1,0,0,0,0
44359,4005500036,9.0,1,0,0,1,0,0,0
44360,4005510003,8.0,0,0,0,0,1,0,1
44361,4005510012,43.0,0,0,0,0,1,0,1
44362,4005510013,21.0,0,0,0,0,1,0,1
44363,4005510035,5.0,1,0,1,0,0,0,0
44364,4005520015,21.0,0,0,0,0,1,0,1
44365,4005520018,1.0,0,0,0,0,1,1,0
44366,4005520022,30.0,0,0,0,0,1,0,1
44367,4005520024,6.0,1,0,0,1,0,0,0
44368,4005520025,6.0,1,0,0,1,0,0,0
44369,4005520026,5.0,1,0,1,0,0,0,0
44370,4005520027,6.0,1,0,0,1,0,0,0
44374,4005650023,29.0,1,0,1,0,0,0,0
44375,4005650027,30.0,1,0,0,1,0,0,0
44376,4005660001,63.0,1,0,0,1,0,0,0
44379,4005660038,9.0,0,0,0,0,1,0,1
44380,4005660042,6.0,1,0,0,1,0,0,0
44381,4005660043,4.0,1,0,1,0,0,0,0
44382,4005660044,20.0,1,0,1,0,0,0,0
44383,4005670007,35.0,1,0,1,0,0,0,0
44386,4005670021,3.0,0,0,0,0,1,0,1
44387,4005670029,7.0,0,0,0,0,1,0,1
44388,4005670040,22.0,0,0,0,0,1,0,1
44390,4005670129,8.0,0,0,0,0,1,0,1
44391,4005680001,32.0,1,0,1,0,0,0,0
44392,4005680007,6.0,0,0,0,0,1,0,1
44393,4005680010,6.0,1,0,0,1,0,0,0
44394,4005680031,13.0,1,0,1,0,0,0,0
44395,4005680034,15.0,1,0,0,1,0,0,0
44397,4005680106,6.0,0,0,0,0,1,0,1
44399,4005690001,24.0,1,0,0,1,0,0,0
44400,4005690003,20.0,1,0,0,1,0,0,0
44401,4005690005,6.0,1,0,0,1,0,0,0
44402,4005690015,14.0,0,0,0,0,1,0,1
44403,4005690017,103.0,0,0,0,0,1,1,0
44404,4005690027,8.0,0,0,0,0,1,0,1
44405,4005690030,8.0,1,1,0,0,0,0,0
44406,4005690032,10.0,0,0,0,0,1,0,1
44407,4005690033,7.0,1,0,1,0,0,0,0
44408,4005690038,12.0,1,0,0,1,0,0,0
44410,4005690040,12.0,1,0,0,1,0,0,0
44411,4005690041,12.0,1,0,0,1,0,0,0
44412,4005690043,6.0,1,0,0,1,0,0,0
44413,4005690044,6.0,1,0,0,1,0,0,0
44415,4005700002,4.0,1,0,1,0,0,0,0
44416,4005700007,10.0,0,0,0,0,1,0,1
44417,4005700013,6.0,1,0,0,1,0,0,0
44418,4005700014,6.0,1,0,0,1,0,0,0
44420,4005700024,14.0,0,0,0,0,1,0,1
44421,4005700030,20.0,0,0,0,0,1,0,1
44422,4005700032,5.0,1,0,1,0,0,0,0
44423,4005700033,22.0,0,0,0,0,1,0,1
44424,4005700049,21.0,0,0,0,0,1,0,1
44425,4005700057,6.0,1,0,1,0,0,0,0
44426,4005710001,78.0,1,0,0,1,0,0,0
44427,4005710010,3.0,0,0,0,0,1,0,1
44428,4005710011,20.0,0,0,0,0,1,0,1
44429,4005710019,8.0,0,0,0,0,1,0,1
44430,4005710026,6.0,1,0,0,1,0,0,0
44431,4005720030,10.0,0,0,0,0,1,0,1
44434,4005730019,5.0,1,0,1,0,0,0,0
44435,4005730024,16.0,1,0,0,1,0,0,0
44436,4005730040,18.0,1,0,1,0,0,0,0
44437,4005730046,12.0,0,0,0,0,1,0,1
44439,4005730053,5.0,1,0,1,0,0,0,0
44440,4005730059,14.0,0,0,0,0,1,0,1
44441,4005730060,8.0,0,0,0,0,1,0,1
44442,4005740005,6.0,1,0,0,1,0,0,0
44443,4005740035,7.0,0,0,0,0,1,0,1
44448,4005740133,6.0,1,0,0,1,0,0,0
44449,4005740135,7.0,0,0,0,0,1,0,1
44450,4005750002,49.0,1,0,1,0,0,0,0
44451,4005750015,30.0,1,0,1,0,0,0,0
44453,4005750029,20.0,1,0,1,0,0,0,0
44454,4005750037,3.0,0,0,0,0,1,0,1
44455,4005760001,35.0,1,0,1,0,0,0,0
44456,4005760005,37.0,1,0,1,0,0,0,0
44457,4005760036,65.0,1,0,0,1,0,0,0
44458,4005760049,12.0,1,0,1,0,0,0,0
44459,4005767501,9.0,1,1,0,0,0,0,0
44460,4005770005,58.0,1,0,0,1,0,0,0
44461,4005770015,8.0,0,0,0,0,1,0,1
44462,4005770019,45.0,1,0,1,0,0,0,0
44463,4005770023,113.0,1,0,0,1,0,0,0
44464,4005770036,57.0,1,0,1,0,0,0,0
44465,4005770040,36.0,1,0,1,0,0,0,0
44466,4005770043,17.0,1,1,0,0,0,0,0
44467,4005770056,34.0,1,0,1,0,0,0,0
44468,4005777501,8.0,1,1,0,0,0,0,0
44469,4005780001,55.0,0,0,0,0,1,0,1
44470,4005780006,93.0,1,0,0,1,0,0,0
44471,4005780010,9.0,0,0,0,0,0,0,0
44472,4005780013,72.0,1,0,0,1,0,0,0
44475,4005780026,8.0,0,0,0,0,1,0,1
44476,4005780027,10.0,0,0,0,0,1,0,1
44477,4005780031,6.0,0,0,0,0,1,0,1
44478,4005780035,39.0,0,0,0,0,1,0,1
44480,4005790032,67.0,1,0,1,0,0,0,0
44481,4005790036,111.0,1,0,0,1,0,0,0
44482,4005790044,11.0,1,0,0,1,0,0,0
44483,4005790046,17.0,1,0,1,0,0,0,0
44485,4005790070,17.0,1,0,1,0,0,0,0
44486,4005790072,12.0,1,0,1,0,0,0,0
44487,4005790074,12.0,1,0,1,0,0,0,0
44488,4005790082,81.0,1,0,1,0,0,0,0
44489,4005790087,63.0,1,0,1,0,0,0,0
44490,4005797502,6.0,1,1,0,0,0,0,0
44492,4005800028,6.0,0,0,0,0,1,0,1
44493,4005800030,35.0,1,0,1,0,0,0,0
44494,4005810006,2.0,1,1,0,0,0,0,0
44495,4005810014,20.0,1,0,0,1,0,0,0
44497,4005810033,72.0,1,0,0,1,0,0,0
44498,4005810049,6.0,1,0,0,1,0,0,0
44499,4005810050,6.0,1,0,0,1,0,0,0
44500,4005810051,6.0,1,0,0,1,0,0,0
44501,4005810052,6.0,1,0,0,1,0,0,0
44503,4005810151,5.0,1,0,1,0,0,0,0
44504,4005820002,8.0,1,0,0,1,0,0,0
44505,4005820003,8.0,0,0,0,0,0,0,0
44506,4005820005,8.0,1,0,0,1,0,0,0
44509,4005820008,6.0,1,0,1,0,0,0,0
44510,4005820009,11.0,1,0,1,0,0,0,0
44511,4005820014,5.0,1,0,1,0,0,0,0
44512,4005820015,6.0,1,0,0,1,0,0,0
44513,4005820016,4.0,1,0,1,0,0,0,0
44514,4005820017,8.0,1,0,0,1,0,0,0
44515,4005820018,8.0,1,0,0,1,0,0,0
44516,4005820049,65.0,1,0,0,1,0,0,0
44517,4005820115,6.0,1,0,0,1,0,0,0
44518,4005830001,72.0,1,0,0,1,0,0,0
44519,4005830011,116.0,1,0,0,1,0,0,0
44520,4005830022,24.0,1,0,0,1,0,0,0
44521,4005830035,6.0,1,0,0,1,0,0,0
44522,4005830036,4.0,1,0,1,0,0,0,0
44524,4005830038,5.0,1,0,1,0,0,0,0
44525,4005830039,5.0,1,0,1,0,0,0,0
44528,4005830044,4.0,1,0,1,0,0,0,0
44529,4005830045,6.0,1,0,0,1,0,0,0
44530,4005830046,3.0,1,0,1,0,0,0,0
44531,4005840001,75.0,1,0,0,1,0,0,0
44532,4005840033,19.0,1,0,0,1,0,0,0
44533,4005850001,6.0,1,0,0,1,0,0,0
44534,4005850002,2.0,1,1,0,0,0,0,0
44535,4005850003,2.0,1,1,0,0,0,0,0
44536,4005850004,6.0,1,0,0,1,0,0,0
44537,4005850017,84.0,1,0,0,1,0,0,0
44538,4005850029,45.0,1,0,0,1,0,0,0
44539,4005850035,81.0,1,0,0,1,0,0,0
44540,4005850045,6.0,1,0,0,1,0,0,0
44541,4005850046,3.0,1,0,1,0,0,0,0
44542,4005850047,6.0,1,0,0,1,0,0,0
44543,4005850104,3.0,1,0,1,0,0,0,0
44544,4005850145,6.0,1,0,0,1,0,0,0
44545,4005860055,15.0,1,0,1,0,0,0,0
44546,4005860057,20.0,1,0,0,1,0,0,0
44547,4005860059,15.0,1,0,1,0,0,0,0
44549,4005860070,5.0,1,0,1,0,0,0,0
44550,4005860073,1.0,0,0,0,0,0,0,0
44551,4005860074,8.0,1,0,0,1,0,0,0
44552,4005860075,6.0,1,0,1,0,0,0,0
44554,4005860077,7.0,1,0,1,0,0,0,0
44555,4005867501,64.0,0,0,0,0,1,1,0
44556,4005870004,45.0,1,0,1,0,0,0,0
44557,4005870018,54.0,1,0,1,0,0,0,0
44558,4005870029,20.0,1,0,1,0,0,0,0
44559,4005870034,38.0,1,0,1,0,0,0,0
44560,4005870054,2.0,0,0,0,0,0,0,0
44561,4005870070,14.0,1,0,1,0,0,0,0
44562,4005870073,14.0,1,0,1,0,0,0,0
44563,4005880009,45.0,1,0,0,1,0,0,0
44564,4005880014,14.0,0,0,0,0,1,1,0
44565,4005880018,45.0,1,0,0,1,0,0,0
44566,4005880026,54.0,1,0,0,1,0,0,0
44567,4005880030,50.0,1,0,0,1,0,0,0
44568,4005880038,49.0,1,0,1,0,0,0,0
44569,4005880048,14.0,0,0,0,0,1,0,1
44570,4005880053,8.0,1,0,0,1,0,0,0
44571,4005880055,1.0,1,1,0,0,0,0,0
44572,4005880056,7.0,1,0,0,1,0,0,0
44573,4005880057,13.0,1,0,1,0,0,0,0
44574,4005880066,20.0,1,0,0,1,0,0,0
44576,4005890026,12.0,1,0,0,1,0,0,0
44577,4005890030,9.0,0,0,0,0,0,0,0
44578,4005890031,9.0,0,0,0,0,0,0,0
44581,4005890054,3.0,0,0,0,0,0,0,0
44583,4005890108,5.0,1,0,1,0,0,0,0
44586,4005897501,64.0,0,0,0,0,1,0,1
44587,4005900001,57.0,1,0,0,1,0,0,0
44588,4005900011,5.0,0,0,0,0,1,0,1
44590,4005900017,2.0,0,0,0,0,0,0,0
44591,4005900018,1.0,0,0,0,0,0,0,0
44592,4005900019,2.0,0,0,0,0,0,0,0
44593,4005900021,26.0,1,0,1,0,0,0,0
44594,4005900023,35.0,1,0,0,1,0,0,0
44595,4005900111,6.0,0,0,0,0,1,0,1
44596,4005900120,2.0,0,0,0,0,0,0,0
44597,4005910003,8.0,1,0,0,1,0,0,0
44598,4005910023,17.0,1,0,1,0,0,0,0
44599,4005920003,20.0,1,0,0,1,0,0,0
44600,4005920005,20.0,1,0,0,1,0,0,0
44601,4005920007,8.0,0,0,0,0,1,0,1
44602,4005920008,36.0,1,0,1,0,0,0,0
44603,4005920039,11.0,1,0,1,0,0,0,0
44604,4005920041,8.0,1,0,0,1,0,0,0
44605,4005920043,6.0,1,0,1,0,0,0,0
44607,4005920045,9.0,0,0,0,0,1,0,1
44608,4005920046,8.0,1,0,0,1,0,0,0
44609,4005920047,35.0,1,0,1,0,0,0,0
44610,4005930011,7.0,0,0,0,0,1,0,1
44611,4005930021,8.0,0,0,0,0,1,0,1
44615,4005930136,2.0,1,1,0,0,0,0,0
44617,4005940031,16.0,1,0,0,1,0,0,0
44619,4005940050,9.0,0,0,0,0,1,0,1
44620,4005940051,16.0,0,0,0,0,1,0,1
44621,4005940055,8.0,0,0,0,0,1,0,1
44622,4005940155,8.0,0,0,0,0,1,0,1
44625,4005960010,3.0,0,0,0,0,0,0,0
44626,4005960029,10.0,1,0,0,1,0,0,0
44627,4005960030,27.0,0,0,0,0,1,0,1
44628,4005960033,19.0,0,0,0,0,1,0,1
44632,4005960068,5.0,0,0,0,0,0,0,0
44633,4005967501,25.0,0,0,0,0,1,0,1
44634,4005967502,28.0,0,0,0,0,1,0,1
44635,4005970001,65.0,1,0,1,0,0,0,0
44637,4005970099,6.0,1,0,1,0,0,0,0
44638,4005970110,8.0,0,0,0,0,1,0,1
44639,4005970111,8.0,0,0,0,0,1,0,1
44641,4005970118,7.0,0,0,0,0,1,0,1
44642,4005970119,7.0,0,0,0,0,1,0,1
44643,4005970120,7.0,0,0,0,0,1,0,1
44644,4005970121,6.0,0,0,0,0,0,0,0
44645,4005970122,6.0,0,0,0,0,0,0,0
44646,4005970124,8.0,0,0,0,0,1,0,1
44647,4005970127,8.0,0,0,0,0,1,0,1
44648,4005970223,8.0,0,0,0,0,1,0,1
44649,4005980001,8.0,0,0,0,0,1,0,1
44650,4005980009,6.0,1,0,0,1,0,0,0
44651,4005980013,6.0,1,0,0,1,0,0,0
44652,4005980014,1.0,1,1,0,0,0,0,0
44654,4005980023,9.0,0,0,0,0,1,0,1
44655,4005980025,6.0,1,0,0,1,0,0,0
44656,4005980026,6.0,1,0,0,1,0,0,0
44657,4005980027,5.0,1,0,1,0,0,0,0
44658,4005980028,6.0,1,0,0,1,0,0,0
44659,4005980038,16.0,0,0,0,0,1,0,1
44660,4005980042,5.0,0,0,0,0,1,0,1
44661,4005980055,6.0,0,0,0,0,1,0,1
44662,4005980064,10.0,0,0,0,0,1,0,1
44663,4005980076,7.0,0,0,0,0,1,0,1
44664,4005987501,39.0,1,0,0,1,0,0,0
44665,4005990012,8.0,1,0,0,1,0,0,0
44666,4005990018,6.0,1,0,0,1,0,0,0
44670,4005990043,11.0,1,0,0,1,0,0,0
44671,4005990044,8.0,1,0,0,1,0,0,0
44672,4005990121,6.0,1,0,0,1,0,0,0
44673,4005997501,13.0,1,1,0,0,0,0,0
44676,4006007501,33.0,0,0,0,0,1,0,1
44677,4006007503,22.0,0,0,0,0,1,0,1
44678,4006030019,5.0,1,0,1,0,0,0,0
44679,4006030021,53.0,1,0,0,1,0,0,0
44682,4006037501,12.0,0,0,0,0,0,0,0
44683,4006040026,20.0,1,0,1,0,0,0,0
44687,4006050009,5.0,1,0,1,0,0,0,0
44688,4006050011,3.0,1,0,1,0,0,0,0
44689,4006050012,6.0,1,0,0,1,0,0,0
44692,4006050015,4.0,1,1,0,0,0,0,0
44694,4006050020,11.0,1,0,1,0,0,0,0
44695,4006050023,5.0,1,1,0,0,0,0,0
44696,4006050034,3.0,1,0,1,0,0,0,0
44697,4006050044,9.0,1,0,0,1,0,0,0
44698,4006060005,5.0,1,0,1,0,0,0,0
44699,4006060006,5.0,1,0,1,0,0,0,0
44700,4006060007,6.0,1,0,0,1,0,0,0
44701,4006060008,6.0,1,0,0,1,0,0,0
44702,4006060009,3.0,1,0,1,0,0,0,0
44703,4006060020,6.0,1,0,0,1,0,0,0
44704,4006060026,19.0,1,0,1,0,0,0,0
44705,4006060029,51.0,1,0,1,0,0,0,0
44706,4006060034,19.0,1,0,0,1,0,0,0
44707,4006060036,20.0,1,0,0,1,0,0,0
44708,4006060042,16.0,1,0,0,1,0,0,0
44709,4006060044,16.0,1,0,0,1,0,0,0
44711,4006070011,4.0,1,0,1,0,0,0,0
44712,4006070012,6.0,1,0,0,1,0,0,0
44713,4006070013,5.0,1,0,1,0,0,0,0
44714,4006070014,3.0,1,0,1,0,0,0,0
44715,4006070015,6.0,1,0,0,1,0,0,0
44716,4006070018,80.0,1,0,0,1,0,0,0
44717,4006070114,6.0,1,0,0,1,0,0,0
44718,4006080029,29.0,1,0,1,0,0,0,0
44719,4006080034,31.0,1,0,1,0,0,0,0
44721,4006080047,24.0,1,0,0,1,0,0,0
44722,4006090001,5.0,1,1,0,0,0,0,0
44724,4006090025,17.0,1,0,1,0,0,0,0
44725,4006090027,13.0,1,0,1,0,0,0,0
44726,4006090029,11.0,1,0,1,0,0,0,0
44727,4006090032,14.0,1,0,1,0,0,0,0
44728,4006090034,6.0,1,0,0,1,0,0,0
44729,4006090035,7.0,1,1,0,0,0,0,0
44730,4006090041,3.0,1,0,1,0,0,0,0
44731,4006090042,4.0,1,0,1,0,0,0,0
44732,4006100013,6.0,1,0,0,1,0,0,0
44733,4006100014,6.0,1,0,0,1,0,0,0
44734,4006100021,8.0,1,0,0,1,0,0,0
44735,4006100024,6.0,1,0,0,1,0,0,0
44736,4006100025,13.0,1,0,1,0,0,0,0
44737,4006100027,17.0,1,0,0,1,0,0,0
44738,4006100028,16.0,1,0,0,1,0,0,0
44739,4006100030,3.0,1,1,0,0,0,0,0
44740,4006100031,19.0,1,0,0,1,0,0,0
44741,4006100033,6.0,1,0,0,1,0,0,0
44742,4006100035,6.0,1,0,1,0,0,0,0
44743,4006100036,9.0,1,0,0,1,0,0,0
44744,4006100043,6.0,1,0,0,1,0,0,0
44745,4006100044,6.0,1,0,0,1,0,0,0
44746,4006110066,30.0,1,0,0,1,0,0,0
44747,4006120005,9.0,1,0,0,1,0,0,0
44748,4006120006,6.0,1,0,1,0,0,0,0
44749,4006120007,7.0,1,0,1,0,0,0,0
44750,4006120033,5.0,0,0,0,0,1,1,0
44751,4006120040,5.0,1,0,1,0,0,0,0
44752,4006120053,42.0,1,0,1,0,0,0,0
44753,4006120057,37.0,1,0,1,0,0,0,0
44755,4006127501,34.0,1,0,1,0,0,0,0
44758,4006130047,15.0,1,0,1,0,0,0,0
44759,4006130049,17.0,1,0,0,1,0,0,0
44760,4006130050,17.0,1,0,0,1,0,0,0
44761,4006130052,8.0,1,0,1,0,0,0,0
44762,4006130053,17.0,1,0,0,1,0,0,0
44763,4006130054,12.0,1,0,1,0,0,0,0
44764,4006130055,17.0,1,0,0,1,0,0,0
44765,4006130057,17.0,1,0,0,1,0,0,0
44767,4006130060,3.0,1,0,1,0,0,0,0
44768,4006137502,114.0,0,0,0,0,1,0,1
44769,4006140010,40.0,1,0,1,0,0,0,0
44770,4006140033,3.0,1,1,0,0,0,0,0
44771,4006140035,19.0,1,0,1,0,0,0,0
44772,4006140036,4.0,1,1,0,0,0,0,0
44773,4006140038,17.0,1,0,1,0,0,0,0
44774,4006140046,4.0,1,0,1,0,0,0,0
44775,4006140047,5.0,0,0,0,0,1,1,0
44776,4006140048,6.0,1,0,0,1,0,0,0
44777,4006140049,6.0,1,0,0,1,0,0,0
44778,4006140051,6.0,1,0,0,1,0,0,0
44779,4006140052,6.0,1,0,0,1,0,0,0
44780,4006140053,6.0,1,0,0,1,0,0,0
44781,4006140061,18.0,1,0,1,0,0,0,0
44782,4006140065,34.0,1,0,1,0,0,0,0
44783,4006140069,23.0,1,0,1,0,0,0,0
44785,4006140072,1.0,0,0,0,0,1,1,0
44786,4006140073,6.0,1,0,0,1,0,0,0
44788,4006140075,6.0,1,0,0,1,0,0,0
44789,4006150005,3.0,0,0,0,0,1,0,1
44790,4006150009,9.0,0,0,0,0,1,0,1
44791,4006150018,17.0,0,0,0,0,1,0,1
44792,4006150020,4.0,0,0,0,0,1,0,1
44796,4006150045,8.0,1,0,0,1,0,0,0
44798,4006150050,23.0,1,0,0,1,0,0,0
44799,4006150052,25.0,1,0,0,1,0,0,0
44800,4006150053,6.0,1,1,0,0,0,0,0
44801,4006150064,12.0,1,0,1,0,0,0,0
44802,4006150066,25.0,1,0,0,1,0,0,0
44803,4006150067,30.0,1,0,0,1,0,0,0
